block_num,attack number,attack_txn,t1_from,eth_commited,gas_committed,gas_limits,gas_used,total_input_wei
14713058,0,0xa7aa10c83187b078d7f834241f38ccfcef936d3432ef3ec4791d95fad39b30cf,0xddfAbCdc4D8FfC6d5beaf154f18B778f892A0740,0.048887,1557302360733000,21000,21000,9343814164398000
14713058,0,0xc4cd88b90d230bb31be8da7966dd7f1c411b186190a5d898d3f612c48efd0456,0xddfAbCdc4D8FfC6d5beaf154f18B778f892A0740,4.998887,1557302360733000,21000,21000,9343814164398000
14713058,0,0xc1989ea0a28126fa2f071db841669dd9dedd52000e58e0029c6e24f70c319402,0xddfAbCdc4D8FfC6d5beaf154f18B778f892A0740,1.77264183,1557302360733000,21000,21000,9343814164398000
14713058,0,0x50425fe9770822c232d8e874c90483cb67757848f55f25554afa127249922ede,0xddfAbCdc4D8FfC6d5beaf154f18B778f892A0740,0.04175,1557302360733000,21000,21000,9343814164398000
14713058,0,0x5c04ca153588a7c616c2bc4e0e3aeb29b9be5ea57ec7c82dbe92f8eccf00431d,0xddfAbCdc4D8FfC6d5beaf154f18B778f892A0740,0.04175,1557302360733000,21000,21000,9343814164398000
14713058,0,0x0a20d74aea47014298545faa6dd6d3d954d6d5b4feb17143e8c7f8fffdd26c40,0xddfAbCdc4D8FfC6d5beaf154f18B778f892A0740,0.04175,1557302360733000,21000,21000,9343814164398000
