block_num,t1,t1_from,t1_to,t1_gas_cost_wei,t2,t2_from,t2_to,t2_gas_cost_wei,net_gains_wei,tv,tv_input_amount_wei
14704927,0x1050ce171a67bba13f09c14ebcf4babdbd3f1278a9785fe7470fea78c7c8bbf9,0xdD07249e403979Bd79848c27aa5454C7E66BdEe7,0x000000000000084e91743124a982076C59f10084,10918504679530947,0x7fe0dc0abad0a78ba0af0657b896d88b219d0d213a9c203fb6c270f20ad24726,0xdD07249e403979Bd79848c27aa5454C7E66BdEe7,0x000000000000084e91743124a982076C59f10084,4850138397685380,272380068981578099,0x896f7f4d5a1dde6033a09330d3ee20f387ebc8c9bceeb350fd1e3dffc9cb230b,22442713526901002899
