block_num,t1,t1_from,t1_to,t1_gas_cost_wei,t2,t2_from,t2_to,t2_gas_cost_wei,net_gains_wei,tv,tv_input_amount_wei
14698418,0x22cf430dd8339696ada46d4523e9ff9764077e25b6b375b5394ada44d497f585,0x19aBe4496214Df53bd60BF05385c2bc28e87A090,0x0000000000003f5e74C1ba8A66b48E6f3d71aE82,120253353416155728,0x82fb5f8f09547b885c6131c8969eb5cadb7a6e1c4a77a9ab8b6584592ebc4e03,0x1Afa018d9Be65B0Eac856340d919c4526C168FF8,0x0000000000003f5e74C1ba8A66b48E6f3d71aE82,7289642375946591,176018661437803754,0x1a42d474801fdaf348bd17839f6ce29f71c878f2016fca585065facae6a9fb98,10000000000000000000
