block_num,t1,t1_from,t1_to,t1_gas_cost_wei,t2,t2_from,t2_to,t2_gas_cost_wei,net_gains_wei,tv,tv_input_amount_wei
14677974,0xd330753e5f94bf33c0ac54da6c4ce43a53b5b2df5a36a8ac258765e6ef7fbe38,0x4F69c5B694D5A14a0a595703175c478Ec6B2a2Fe,0x1d6E8BAC6EA3730825bde4B005ed7B2B39A2932d,4225132949432326,0x1932fc0dc081de22783d7843a30d4352c477de36c0bded1b39927e3e405edd19,0x4F69c5B694D5A14a0a595703175c478Ec6B2a2Fe,0x1d6E8BAC6EA3730825bde4B005ed7B2B39A2932d,4196086429075793,2422407081754936,0xbf56cbbdb39fb3b242112e6a2329cced929dedf4cab321a273eb48d1a0a7df68,2000000000000000000
