block_num,t1,t1_from,t1_to,t1_gas_cost_wei,t2,t2_from,t2_to,t2_gas_cost_wei,net_gains_wei,tv,tv_input_amount_wei
14682530,0xd5d9b334443406ad1df20880ba5ef1d06a6e2024ac3d0fd55747ad8f129bef7c,0x7F2944C87183a924d443985649c997f3320D4E5F,0x00000000002d383933aa1609F11d0AFA4D5Ea90A,3400782997193414,0x57d03a291faa8f0f1f38e835ee8b21b2ef4495baadfcf70135db2ca14552796a,0x922Af2498aE44a719da89212658d14c67D35F3f8,0x00000000002d383933aa1609F11d0AFA4D5Ea90A,3104375842006089,136097830307535089,0x14273ef3138453f258c39298fd23b1c7c7c25db8360dd174b23b22deeb199bb6,1495500000000000000
